filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00001.0.wav,66149,0.4024008810520172,0.09033974260091782,0.09302367269992828,0.003875555470585823,1279.1822416109314,406513.8167436446,1921.306191551141,196573.44164808124,2890.2527794471152,3380315.132710214,0.03956580528846154,0.0015948036577574597,2.4964672775240615e-05,0.0056901839561760426,-4.9908685468835756e-05,0.0029129318427294493,103.359375,-266.1217956542969,15292.0400390625,116.85723876953125,420.0639953613281,17.07664680480957,522.3668212890625,45.69783020019531,190.005859375,15.693329811096191,177.5983123779297,24.939197540283203,90.97013092041016,-1.2333601713180542,377.3818359375,23.807384490966797,81.22576141357422,-1.4951348304748535,224.8501739501953,11.281847953796387,67.64823150634766,0.5579402446746826,63.74885940551758,9.954864501953125,43.828346252441406,0.7953884601593018,46.87930679321289,5.2936015129089355,45.28180694580078,-3.0121726989746094,29.160934448242188,1.6366740465164185,39.640743255615234,1.2634162902832031,22.989194869995117,0.13641081750392914,19.644432067871094,-0.8838230967521667,20.996868133544922,0.37530264258384705,21.973501205444336,blues
blues.00001.1.wav,66149,0.34550726413726807,0.0910368487238884,0.09465641528367996,0.0014947119634598494,1513.7639693508,214768.80444331843,2091.43292828087,121877.01761101064,3479.1858849158652,2144222.3448763588,0.04999248798076923,0.0006276584941254565,8.26028554001823e-06,0.004774438217282295,-1.5518999134656042e-05,0.0025895223952829838,67.99958881578948,-202.10739135742188,5132.73193359375,129.04624938964844,381.9150390625,8.825742721557617,778.3348388671875,36.38154602050781,201.32247924804688,-8.4437894821167,159.13873291015625,20.63302993774414,126.80462646484375,-14.329911231994629,203.95809936523438,30.41994857788086,110.53177642822266,-14.993206977844238,125.91967010498047,11.489400863647461,173.7694091796875,-7.494359493255615,88.35025024414062,12.804011344909668,83.5855941772461,-2.04036808013916,104.88138580322266,13.501757621765137,46.5776481628418,-2.568240165710449,53.62607192993164,3.5726163387298584,58.94053649902344,-4.857229709625244,56.07541275024414,-2.132336139678955,28.025102615356445,-0.1706574559211731,40.780113220214844,-1.4558210372924805,34.12001037597656,blues
blues.00001.2.wav,66149,0.33811864256858826,0.08368183672428131,0.09777601808309555,0.00138564663939178,1308.8697277374274,154209.12244842653,1508.00880632517,111306.05189129226,2557.06787109375,817418.0838992962,0.07730243389423076,0.001931333668838591,0.0002152504021069035,0.005176439881324768,-0.0002876023936551064,0.0029347813688218594,107.666015625,-197.39410400390625,4885.876953125,150.90127563476562,374.3111572265625,-32.46928405761719,891.6658325195312,45.24127960205078,173.24771118164062,9.38596248626709,158.45628356933594,11.126819610595703,187.18894958496094,-7.260542869567871,101.01573944091797,20.828264236450195,88.1736068725586,-4.386570930480957,89.84298706054688,11.638187408447266,72.85113525390625,-5.121063709259033,60.101924896240234,1.917724370956421,80.57221984863281,-6.93624210357666,36.3743896484375,0.3453466296195984,53.89069747924805,-10.298628807067871,67.00012969970703,-4.753589630126953,63.20018768310547,4.592705249786377,79.57752990722656,4.732940673828125,70.5884017944336,-1.3364607095718384,105.03604888916016,2.0677053928375244,96.28314208984375,blues
blues.00001.3.wav,66149,0.3307505249977112,0.09393604099750519,0.08536521345376968,0.0026413903106004,1479.5303476963734,646868.3731510055,1906.4542471616749,357705.42507179506,3227.9927884615386,4172253.124821962,0.055885667067307694,0.0018824067905809753,0.0001563941186759621,0.004099471028894186,-5.8406531024957076e-05,0.0032604439184069633,112.34714673913044,-228.1946258544922,9476.916015625,135.94482421875,1002.5106811523438,0.34204646944999695,445.8534240722656,32.42229461669922,277.9139099121094,4.0572075843811035,156.0619659423828,29.958297729492188,116.1297607421875,-10.398886680603027,181.04457092285156,19.268648147583008,168.0851287841797,-11.111711502075195,160.77700805664062,12.961431503295898,92.86708068847656,-5.1189117431640625,59.28004837036133,8.267863273620605,98.2889404296875,-6.688559055328369,40.621978759765625,0.5187771320343018,60.788482666015625,-5.693352699279785,40.05925750732422,4.529815196990967,98.22716522216797,-0.9364316463470459,45.9989013671875,-1.9384924173355103,34.591670989990234,-4.223902225494385,27.49266242980957,-2.4188406467437744,37.79956817626953,blues
blues.00001.4.wav,66149,0.34802699089050293,0.10009642690420151,0.08843706548213959,0.002204294316470623,1729.6404282732633,568827.5191516107,2150.7383153731344,153824.45530151296,4099.673414963942,2497105.398006305,0.06530198317307692,0.001955551565046141,0.00019492759020067751,0.004171185195446014,-0.00017089192988350987,0.002757560694590211,161.4990234375,-205.457275390625,6792.1982421875,123.74208068847656,454.5608825683594,2.347721576690674,176.1054229736328,32.70881271362305,352.4816589355469,-4.65078592300415,152.34075927734375,26.741918563842773,131.7820587158203,-18.54672622680664,298.2844543457031,27.417192459106445,161.91685485839844,-15.700474739074707,168.71630859375,16.947418212890625,84.58728790283203,1.062490463256836,119.94683837890625,16.69956398010254,72.13955688476562,-3.7567412853240967,77.87625885009766,3.8730719089508057,40.85357666015625,-9.060052871704102,58.624656677246094,5.399942874908447,42.76068115234375,0.10110872983932495,62.98475646972656,-0.026374230161309242,71.70088195800781,-3.0794296264648438,50.402305603027344,2.8976242542266846,31.121618270874023,blues
blues.00001.5.wav,66149,0.3294350206851959,0.10414895415306091,0.09320095926523209,0.0019288375042378902,1492.0893089616263,228951.5532141829,2189.6389684531982,151468.94896531187,3682.591834435096,2907020.9206288033,0.03780423677884615,0.000173194098049367,0.0001843342324718833,0.004165369551628828,-0.00021043475135229528,0.003390790894627571,184.5703125,-223.84735107421875,5531.1728515625,124.0325927734375,515.6157836914062,20.93010139465332,115.61397552490234,40.504520416259766,221.75518798828125,-2.70939040184021,338.92877197265625,28.333189010620117,128.1020050048828,-11.69336223602295,80.4198989868164,26.814207077026367,86.50750732421875,-15.443907737731934,111.115478515625,15.186976432800293,110.06451416015625,-15.467731475830078,102.93328094482422,6.059954643249512,94.3512191772461,-1.6433018445968628,58.597129821777344,4.8350830078125,44.42558670043945,-8.982372283935547,65.88654327392578,3.636934757232666,37.9704704284668,-1.1173808574676514,64.13955688476562,-0.19697171449661255,45.08042526245117,-0.7221478819847107,28.65566062927246,2.4870240688323975,49.89985656738281,blues
blues.00001.6.wav,66149,0.3436661958694458,0.09609754383563995,0.08978274464607239,0.0021734668407589197,1571.420444624755,257630.09470836198,2183.513314874532,158620.66535268663,3832.247596153846,3048530.9756696583,0.05181039663461538,0.0006408700435119268,0.00016600250091869384,0.003767201444134116,-0.00019238067034166306,0.0035920676309615374,107.666015625,-219.98983764648438,6966.4228515625,122.54570007324219,381.8988037109375,14.562289237976074,309.54632568359375,43.27946853637695,297.8612976074219,2.4774463176727295,273.83917236328125,25.57522964477539,151.7620086669922,-12.693641662597656,162.03073120117188,24.500778198242188,93.34521484375,-14.86262321472168,133.0015869140625,18.475915908813477,109.3184585571289,-13.28708267211914,57.70296096801758,4.723536014556885,58.82501220703125,-1.7636851072311401,71.48531341552734,7.235404968261719,36.408042907714844,-8.217870712280273,45.351951599121094,2.2545266151428223,31.882518768310547,-0.5725805163383484,44.98231506347656,-0.8771197199821472,31.649658203125,-3.1960971355438232,60.434364318847656,1.79213547706604,47.496124267578125,blues
blues.00001.7.wav,66149,0.32773175835609436,0.09964814782142639,0.11063265055418015,0.003305590245872736,1877.638297378158,510311.3706482876,2326.8102638444843,135085.794816186,4509.1355543870195,3124113.019916609,0.07060171274038461,0.0031363879576237243,0.00022006806102581322,0.006645044777542353,-0.00029752517002634704,0.0037010847590863705,69.83741554054055,-170.4571990966797,4736.64404296875,114.43075561523438,652.8091430664062,14.514216423034668,300.07110595703125,32.8272705078125,134.20382690429688,-8.256227493286133,223.4985809326172,26.033601760864258,86.72828674316406,-14.015814781188965,125.0181884765625,26.924095153808594,159.3949737548828,-16.80413818359375,119.43412017822266,17.889190673828125,89.1946792602539,-11.07048511505127,81.53179168701172,3.95932674407959,85.95206451416016,-4.365441799163818,67.5455551147461,7.168212890625,81.8271484375,-7.254513740539551,38.55613708496094,2.4920599460601807,50.8916015625,-4.773519992828369,40.69305419921875,1.114042043685913,45.6854133605957,-1.0741443634033203,63.2742805480957,-0.4781548082828522,47.17203140258789,blues
blues.00001.8.wav,66149,0.3294280469417572,0.09025370329618454,0.11101270467042923,0.0010719526326283813,1665.6002764529064,239973.57154090088,2168.031814104327,107476.13709748864,3973.0416165865386,2468428.144610704,0.05913461538461538,0.0005450000988661184,0.00015956936113070697,0.007322030607610941,-5.8746325521497056e-05,0.0024289111606776714,103.359375,-166.2305450439453,3048.577392578125,124.06825256347656,399.74114990234375,5.621678829193115,197.6886749267578,42.002784729003906,387.1180114746094,-8.929672241210938,192.53134155273438,22.54095458984375,86.0795669555664,-16.070383071899414,88.34198760986328,33.06456756591797,64.47721099853516,-18.3701114654541,106.92036437988281,13.675871849060059,76.52861022949219,-12.445530891418457,90.0006103515625,3.349158763885498,104.88960266113281,-5.3273749351501465,62.5341682434082,7.797155380249023,65.00284576416016,-8.380069732666016,45.73264694213867,2.0965683460235596,45.785587310791016,-6.817121982574463,43.13386154174805,6.5501556396484375,45.45024108886719,6.003541469573975,33.62955856323242,2.775559663772583,59.863948822021484,blues
blues.00001.9.wav,66149,0.2929868698120117,0.08214515447616577,0.09492405503988266,0.003030626568943262,1373.4375530622494,210606.44646215913,1929.3190865924616,165808.59424048514,3187.907902644231,2096863.4985817964,0.047119140625,0.0004027082369877742,1.9674476789077744e-05,0.005568796303123236,-0.0001756048877723515,0.00287744402885437,66.25600961538461,-218.00865173339844,10085.3623046875,133.76820373535156,444.65216064453125,4.972542762756348,167.2158660888672,37.680633544921875,127.00540924072266,0.3954037129878998,254.9484100341797,26.334383010864258,105.943115234375,-5.369715690612793,116.08987426757812,24.724075317382812,212.36325073242188,-10.184649467468262,132.80514526367188,9.639338493347168,67.54167938232422,-5.819674968719482,67.47289276123047,3.0501646995544434,54.960323333740234,-5.85418701171875,45.78230285644531,4.7437214851379395,153.7583770751953,-8.163812637329102,40.6351318359375,-1.1241419315338135,40.02365493774414,-2.5384578704833984,86.85063934326172,3.124925374984741,32.56719207763672,-0.46329265832901,20.064491271972656,2.491398811340332,18.163389205932617,blues
blues.00002.0.wav,66149,0.3666137754917145,0.09050897508859634,0.15220575034618378,0.0024669556878507137,1676.9781911142377,433761.84784064005,1794.8562360311869,56792.98249987399,3297.5615985576924,1078959.2801608983,0.07798602764423077,0.004531978587427081,1.1503933592393878e-06,0.010506161488592625,-2.0814345589315053e-06,0.006714849732816219,161.4990234375,-114.2937240600586,3255.780029296875,129.3975372314453,1109.1551513671875,-25.80622100830078,351.0131530761719,34.96403884887695,215.27574157714844,-17.727550506591797,309.695556640625,27.805011749267578,126.15419006347656,-16.660757064819336,178.5601043701172,5.090714454650879,206.03736877441406,-13.245162963867188,70.72964477539062,5.50121545791626,110.46293640136719,-17.419645309448242,65.57804870605469,1.9602147340774536,61.28605270385742,-8.8684720993042,45.92819595336914,-3.8907439708709717,60.22955322265625,-9.505934715270996,29.79857635498047,3.0214810371398926,36.69660568237305,-7.209031105041504,44.6524658203125,-2.8198723793029785,50.686920166015625,-2.062507390975952,38.493343353271484,-4.214690208435059,23.373897552490234,blues
blues.00002.1.wav,66149,0.38446110486984253,0.08464513719081879,0.16740481555461884,0.0013621614780277014,1337.4485143868758,69939.39650945345,1658.0574494761047,50969.9191049443,2662.497746394231,475920.75377653335,0.05928485576923077,0.00024323017639521312,-1.225438518304145e-05,0.012580204755067825,-0.00012834083463530988,0.007016677875071764,161.4990234375,-104.854248046875,2786.482177734375,153.0832061767578,181.7723846435547,-22.985076904296875,356.33123779296875,35.38069534301758,141.29815673828125,-17.693628311157227,145.22525024414062,24.961715698242188,55.665496826171875,-9.778364181518555,82.29267120361328,15.729066848754883,62.1738395690918,-10.345073699951172,84.0350112915039,8.054882049560547,42.14390182495117,-11.902114868164062,48.749874114990234,7.537589073181152,49.661399841308594,-8.233939170837402,54.299346923828125,-1.108559250831604,63.43022918701172,-9.46798038482666,45.706241607666016,3.654360771179199,49.183258056640625,-7.3998918533325195,65.73454284667969,-0.4099535346031189,47.267921447753906,-1.2835569381713867,51.04981231689453,-0.642756462097168,27.588281631469727,blues
blues.00002.2.wav,66149,0.3790428042411804,0.08658071607351303,0.17623692750930786,0.001924018724821508,1590.8575914559515,153760.84475739524,1779.6450509378353,79475.87907945176,3222.9407677283652,923048.512786274,0.07430889423076924,0.0005078527913291073,6.770973868697183e-06,0.015579267404973507,-0.00013568822760134935,0.007246724795550108,161.4990234375,-83.08711242675781,2493.0107421875,142.34637451171875,387.1590270996094,-30.516008377075195,309.24871826171875,35.830570220947266,115.2158203125,-20.534767150878906,135.16156005859375,29.356813430786133,70.37322998046875,-16.26589584350586,113.9958267211914,12.7498140335083,96.60746765136719,-13.439644813537598,60.754493713378906,10.932472229003906,47.48670959472656,-13.20620346069336,34.8026237487793,5.126758098602295,32.2966194152832,-9.0807466506958,59.8924446105957,1.1825159788131714,39.8836555480957,-6.601735591888428,39.15053939819336,4.553994178771973,29.443851470947266,-8.329300880432129,44.407554626464844,-3.1053099632263184,40.462623596191406,-4.471606254577637,46.745086669921875,-1.4168486595153809,35.11894607543945,blues
blues.00002.3.wav,66149,0.3970779478549957,0.08091924339532852,0.1777229905128479,0.0018083052709698677,1436.2704242292712,98276.30272766999,1690.1355272904257,55831.1857116937,2860.768855168269,661406.5555466702,0.06526442307692308,0.0003361832319632084,5.00154092151206e-05,0.014479593373835087,3.03647575492505e-05,0.007902856916189194,161.4990234375,-88.19084930419922,3126.786376953125,151.45205688476562,252.33010864257812,-29.35560417175293,365.78533935546875,36.71537780761719,70.7935562133789,-18.03777313232422,136.86538696289062,27.038625717163086,70.10904693603516,-12.609095573425293,78.75674438476562,15.89809799194336,56.41992950439453,-12.890933990478516,75.9422607421875,10.958491325378418,42.18165588378906,-12.830665588378906,36.30821990966797,8.346250534057617,68.33663177490234,-10.417842864990234,75.7791519165039,-0.7350136041641235,48.47815704345703,-9.735797882080078,44.235687255859375,5.814215660095215,41.46615982055664,-5.423680305480957,49.576011657714844,2.9425666332244873,28.540143966674805,-0.36066117882728577,54.5540771484375,-1.046457290649414,27.857131958007812,blues
blues.00002.4.wav,66149,0.36068329215049744,0.08862444758415222,0.1839025318622589,0.0015072511741891503,1540.0997718204605,145972.64646225655,1726.6431893023773,65111.550642753966,3057.4663837139424,766274.6923104193,0.0767578125,0.0010140470358041616,1.2221448741911445e-05,0.016345039010047913,3.075530912610702e-05,0.00847824290394783,161.4990234375,-84.44549560546875,3195.144775390625,145.1945343017578,372.9493713378906,-32.49907302856445,295.6722412109375,36.916934967041016,106.20892333984375,-18.714181900024414,128.53050231933594,27.36281394958496,48.27679443359375,-14.73155403137207,90.08625030517578,12.05770206451416,57.19496536254883,-13.052604675292969,75.56315612792969,9.008962631225586,63.24176025390625,-16.87350845336914,60.013545989990234,3.7911434173583984,48.108577728271484,-8.549181938171387,62.86067581176758,-3.248631000518799,61.07415771484375,-11.568334579467773,31.943716049194336,1.501840353012085,39.77791213989258,-9.870870590209961,34.8644905090332,-2.013197660446167,24.143798828125,-4.399901390075684,32.49510955810547,-3.156466484069824,38.718265533447266,blues
